Abscess removal procedure (thigh),Ankle contusion,Ankle discomfort,Ankle impingement,Ankle inflammation,Ankle surgery,Arm fatigue,Arthroscopic elbow surgery,Arthroscopic shoulder surgery,Back discomfort,Back soreness,Back surgery,Back surgery (discectomy),Back tightness,Biceps discomfort,Biceps inflammation,Biceps tendinitis,Biceps tendon inflammation,Elbow discomfort,Elbow discomfort (ulnar neuritis),Elbow effusion,Elbow impingement,Elbow inflammation,Elbow soreness,Elbow surgery,Elbow surgery (loose bodies),Elbow tendinitis,Elbow/back soreness,Finger discomfort,Finger inflammation (right middle),Finger laceration,Flexor tendon surgery,Flexor tendon surgery/Shoulder soreness,Foot discomfort,Forearm discomfort,Forearm inflammation,Forearm tendinitis,Forearm tightness,Fractured elbow (right),Fractured finger (right middle),Fractured foot,Fractured hand (right),Glute soreness,Hairline stress fracture (forearm),Hamstring surgery,Hamstring tendonitis,Hand inflammation,Hip discomfort,Hip impingement,Hip inflammation,Hip surgery,Hip tightness,Knee contusion,Knee discomfort,Knee inflammation,Knee soreness,Knee surgery,Knee surgery (patellar tendon),Knee surgery (torn meniscus),Knee tendinitis,Lower back discomfort,Lower back inflammation,Lower back spasms,Lower back tightness,Lower leg tightness,Partially torn elbow ligament,Patellar tendinitis,Plantar fascitis,Posterior shoulder discomfort,SI joint inflammation (hip),Shoulder bursitis,Shoulder contusion,Shoulder discomfort,Shoulder dislocation (non-throwing),Shoulder fatigue,Shoulder impingement,Shoulder inflammation,Shoulder soreness,Shoulder surgery (cyst removal),Shoulder surgery (torn labrum),Shoulder tightness,Side discomfort,Side tightness,Sprained ankle,Sprained elbow,Sprained knee,Sprained knee (torn MCL),Sprained left thumb,Sprained toe,Sprained wrist,Strained ankle,Strained back,Strained back (trapezius),Strained biceps,Strained calf,Strained elbow,Strained finger (right middle),Strained flexor,Strained flexor tendon,Strained forearm,Strained forearm flexor,Strained groin,Strained hamstring,Strained hip flexor,Strained knee,Strained lat,Strained lower back,Strained lumbar,Strained oblique,Strained pectoral,Strained quad,Strained rotator cuff,Strained shoulder,Strained shoulder (rotator cuff),Strained triceps,Stress fracture in lower back,Thigh inflammation,Thoracic outlet syndrome surgery,Thumb abrasion (right),Thumb contusion,Thumb surgery (laceration),Thumb surgery (torn ligament),Thumb weakness (left),Tommy John surgery,Torn flexor tendon,Torn knee ligament,Triceps inflammation,Triceps tendinitis,Triceps tightness,Ulnar nerve irritation,Wrist tendinitis
0.6393123846958998,0.41312254646198215,-0.03753834626996407,-0.18585736721430962,0.7516180369540679,0.7516180369540679,0.2134860829567208,0.9584909130006242,0.13623455395250092,0.5894194701288453,-0.6615164768903005,0.6158450512346995,0.5182564002357904,0.9999160162290459,0.004625711515255519,-0.09288844040012556,0.8040346175002058,0.11396888961826573,-0.31467698547044637,-0.1682757074564374,-0.08877873086849335,0.681742850551229,0.2813236297543664,0.990416502943669,0.7791973561115679,0.8685017577748587,-0.6884110504241352,0.6158450512346995,0.5937012672534027,0.10328699675601699,0.6640161201568813,-0.21382960634399342,-0.6574380627401156,-0.5516006071405054,-0.4220084647225373,0.17172089280804834,-0.1811328507014971,-0.4663796764829177,-0.24527177800491698,0.6393123846958998,-0.13590877690207068,0.4678404762242425,-0.5747596564498736,0.5900558164711395,-0.38887825139487914,0.681742850551229,-0.6749380292892074,-0.5146759262435754,-0.18615337690996037,0.3131645699464679,-0.20232832139543422,-0.5146759262435754,0.9898867310748514,-0.39465854903464037,1.3851750933097267,0.07289849248299184,0.5156670261787727,0.7326735911147546,-0.054594336972825896,0.3305694336365756,-0.5308937819988251,-0.40090874449669955,0.9662098332630978,-0.27647159150064127,-0.7679982375192252,0.8628099439085898,0.516198337961322,0.8297126576392538,0.521495591999475,-0.5308937819988251,0.6470580344909528,0.5774466649457525,0.028531125558072634,0.35568153619314075,0.5452896735062448,-0.6524975714950688,-0.7591651815173707,-0.1848078942393689,-0.31584820081972875,-0.3556041053129553,0.5465032907508411,-0.3423030315683969,-0.6586727547494822,-0.40285302594238837,0.9976313835749085,-0.017425024332589606,-0.7590100710857778,-0.8795907560503086,0.43498208823308154,-0.5747596564498736,0.43498208823308154,0.8855257853448607,0.3869108128495592,-0.35452857735329923,0.7609645906723532,0.7990407630962255,0.2853846812981451,0.7269500696409235,-0.7832289956695198,-0.6745736154665106,0.9023861276311362,-1.210330622999497,-0.13055816643989113,0.0728984924830033,-0.029738034750863146,1.083892691542047,1.3049058907748747,0.6908955784128521,0.007405315974529816,-0.6604580869759552,0.0815706357956837,-0.38887825139487914,1.4512135016199064,-0.25915709780803503,0.0732056391798996,-0.45968748756150724,0.44803346368810465,-0.6430416738176985,-0.005871534543856929,0.3845545692758714,-0.005197951073845067,-0.03753834626996407,-0.8452709898244832,1.7600700585813998,-0.41995957346439444,0.4427418782872289,-0.3391922788753254,0.7261755760384885,0.6393123846958998,0.7915378936765182,0.4475731449285832
-0.45890256753209235,-0.6473904935118137,0.389880275022735,-0.4814794631710533,-0.5250085212484816,-0.5250085212484816,-0.11513139981780206,-0.6025747132236338,0.27005706717490213,-0.8178137795133746,0.09492407729639057,-0.6221058925458808,-0.754636990702223,0.028549711570120245,-0.6708434045700976,0.3808649438473107,-0.7738811450984784,0.5635237754104857,-0.2634746468801696,-0.49684673222366327,-0.5592143305628708,-0.574613330074454,0.40639092268510596,-0.6363020822779595,0.11403657686831456,-0.22310179094639174,0.9931205556708581,-0.6221058925458808,-0.5068676755332872,-0.8436923521648986,-0.5869178123319994,-0.5962700659578006,0.6461658901343522,0.6271155972533157,-0.36022926292536206,0.00011577060834592492,0.1617016960331591,0.6060973867747624,0.11672189170036182,-0.45890256753209235,-0.5649051646117111,-0.11747141400745241,0.17881788871901128,-0.7029143798872094,0.5108507373966976,-0.574613330074454,0.5444353084281467,0.19886385930680012,-0.49175545389551945,-0.928568193975807,-0.4803630990621628,0.19886385930680012,-0.5123006847724988,-0.3385465264750138,-1.0885203647894874,-0.5401836526514135,-0.6313855413996443,-0.28006636726413875,0.32258584543637314,-0.7776130206951238,0.5156811579723056,-0.0628461300886749,-0.1323088485651266,-0.26190079456702603,0.6312167243611702,-0.20361713317972482,-0.622932186405322,-0.17080882285873975,-0.5851356454827166,0.5156811579723056,-0.5888559035015107,-0.6063252933436194,0.04669338020324365,-0.594208572745285,-0.9467763517319199,-0.1587519822170656,-0.6588102465513717,-0.005214070155979039,-0.2893258551740114,-0.1851258964622551,-0.8305787454619319,-0.15972526080370245,0.6570572354376026,0.8835769932427376,-0.6750897816992648,-0.49343433480167476,-0.00792673019981885,0.1708052042785229,-0.5105441323257327,0.17881788871901128,-0.5105441323257327,-0.26497652023217677,-0.6957286234770594,-0.19688737811894155,-1.1621063246478294,-0.7502239188286365,-0.8323329418360847,-0.5030532515907454,0.7713629886514173,1.7759184596884678,-0.4830998722241959,0.8566828442283262,-0.7745769764013627,-0.5401836526514101,0.26569209417287915,-0.5238717092101565,-0.7784067990215858,-0.5715598321691718,-0.8483803879176175,0.16959754649891048,0.6100957016260877,0.5108507373966976,-0.27412132552738655,0.049319454081327395,-0.5424596342111719,0.7090698460573608,-0.8148247952936257,0.18396329279019108,-0.6227349182091622,-0.7510632809629252,0.2588688376003528,0.389880275022735,0.49153795401284817,-1.4739207458443562,-0.08997978241460067,-0.6681133188750313,0.1384667729919218,-0.8045297292189024,-0.45890256753209235,-0.23496128974072436,-0.8084438397531828
0.1501379273379909,0.5398175607967055,-0.6040901855650173,0.6683973304632738,0.05005028291531053,0.05005028291531053,-0.39422890088056367,0.10378569987281225,-0.6672379722214441,0.555482317413105,0.4464468913103844,0.35526078053156473,0.6131179246263034,-0.7366321967516203,0.8203241568065814,-0.6315616534226209,0.3132495091913254,-0.8663327232151151,0.9839227241359594,0.6802659648176402,0.8658480602293865,0.26482153503791955,-0.24596779354018125,0.08478754659271706,-0.6465278827548064,-0.33262955090887936,-0.662898119355984,0.35526078053156473,0.2796160870214266,0.892960731300082,0.36693906212373467,0.9935729760837456,-0.11414002237616502,-0.502479309344157,0.7001769131386314,0.27842231496464714,-0.3223917989597673,-0.16221087285921498,0.30605637550562353,0.1501379273379909,0.8756334049297371,0.018267526829388533,0.3854352386312243,0.48882031818421456,-0.48572288947251585,0.26482153503791955,-0.31234286198689065,0.32740607416277195,0.6884990780613425,1.0436933449928991,0.688371754756869,0.32740607416277195,-0.15383420594926292,0.832331467515952,0.2390357938484,0.7442070582112379,0.24261433515218903,-0.4110104563773185,-0.5853295631506258,0.636937595269504,-0.06881921029348056,0.1650124042549262,-0.5625953010469479,0.24194664112724115,-0.29075371515234044,-0.3548846963653412,0.22784977871178164,-0.3378554157214172,0.4889581973739152,-0.06881921029348056,0.23933071440380577,0.33790370385881885,0.3426537836625462,0.6353136480261953,0.7105937414257741,0.7689641395529493,1.3745837935825782,-0.2093872795397427,0.5006060067415103,0.35085860469485114,0.7473805458510157,0.6795339115741045,-0.1322366675343442,-0.6684166155396583,0.10557692714489672,0.8662709884730682,0.63014077909251,0.4780913557025471,0.4321029494350654,0.3854352386312243,0.4321029494350654,-0.3117221978637613,0.6915343231984413,0.3684401027904809,0.831897723449308,0.353933462196916,0.9421556346295726,0.2772446070493816,-0.22717324237173642,-1.3942088347849717,-0.03160702528476871,-0.28406588612733447,1.1983602858849223,0.7442070582112298,-0.5487687459480611,-0.5200480688533197,0.010884557511051256,0.3545711314369029,1.2970725043974831,0.43379718988338917,-0.8737178018249652,-0.48572288947251585,-1.0744203030084132,0.2890037429690232,0.7473426613210487,-0.35946020056926015,0.6380232285449355,0.019325584384556886,0.6694016987148071,0.5025595376400421,-0.5688030586896929,-0.6040901855650173,-0.059092038595958546,-0.005249737671444936,0.6058783447616267,0.4161378260297837,-0.20692343451033646,0.29862093064378187,0.1501379273379909,-0.13300938568057658,0.5989994359413296
0.235368378297856,0.4336085932181178,-0.49394898872954557,0.3368471309830433,0.11617822230361716,0.11617822230361716,-0.4975332166753971,0.2657637631822149,-0.5685000552960535,0.42204927216186533,0.22968804671304702,0.34834040978095887,0.5095178039028301,-0.27139600327746805,0.5053298990941084,-0.5798371409435361,0.2833321910268413,-0.5841056847533429,0.8828604380207767,0.35140652197825467,0.6055073253179118,0.31543323434259185,0.24286780649820972,0.2309301512635128,-0.22546132729947843,-0.04463541073891269,-0.476880385550777,0.34834040978095887,0.3361070681363265,0.5143414100214182,0.43182039040698583,0.6571468526535916,-0.023667828939788322,-0.5003294665526216,0.324877662792364,0.506390751008928,-0.4223395330616578,0.009499624142582475,0.3548690064153394,0.235368378297856,0.5799070497912799,0.2503190713377402,0.2862729629105896,0.4381788385818377,-0.46945992615124466,0.31543323434259185,-0.4042054709346404,0.2681552012745843,0.35470010101723437,0.7927817089562624,0.3535954815872011,0.2681552012745843,0.017994657104384044,0.5466808619396673,0.3030813162922009,0.5716157944310979,0.11284066495058546,-0.30308320521977644,-0.5432656981623434,0.3864206470438402,0.00732185448586761,-0.1186878598062745,-0.20636027170160776,-0.10980787367616977,-0.35996972219854323,-0.06112937446433887,0.10079960145560479,-0.030704892583857956,0.4994141062071444,0.00732185448586761,0.2421821540444005,0.3117044356025832,0.535838222014043,0.5736803838783114,0.4833931956648135,0.44293740617162286,0.7326910006066503,-0.4254877099026794,0.19245101775114015,0.05526368332142091,0.6435710523549288,0.5410388626948783,-0.03928101064901834,-0.38242827731571316,0.2284454034805483,0.7187013477365587,0.31658669515663707,0.18805016702796684,0.42894189227854174,0.2862729629105896,0.42894189227854174,-0.04282020251026784,0.5785070065653657,0.06923995230840904,0.6034743135996422,0.35789008373389736,0.7230938537431731,0.43182978960169627,-0.15228438968847632,-0.7417460122340916,0.15091581245841162,-0.45667318603784496,0.8319691327739341,0.571615794431098,-0.5283363616137978,-0.4296846018811571,0.22150349614001627,0.44840387134435283,0.9976477453532282,0.2828624081755034,-0.5739213712180041,-0.46945992615124466,-0.6963065530640933,0.2584167212284271,0.5740242105336625,-0.16097101036866862,0.4372332160542189,-0.26184598255125907,0.33502268627514364,0.26490603489066833,-0.5447256530605347,-0.49394898872954557,-0.2269922065926689,-0.12517922679302268,0.4492479001237692,0.26516670950196336,-0.39828695591192764,0.17877581984359275,0.235368378297856,0.16398232027383397,0.3891456419370331
0.16827254749191714,0.018159128549709656,-0.1470133491253111,-0.31531485215860333,0.019646912748197718,0.019646912748197718,-0.6005611117964809,0.2516615679166069,-0.26445262616753673,-0.08321147317522214,-0.06644530702635547,0.08768634297869159,0.05192601838007629,0.40611442415202287,-0.21019245639703818,-0.30200264854347086,-0.04754116216203676,0.06431923018356818,0.5313703630792207,-0.30420891607196443,-0.015137549023878566,0.15258920130326972,0.997705139579014,0.18975095400980282,0.41308443065296546,0.2791889945500542,0.16381129897573884,0.08768634297869159,0.1999153996119187,-0.34396560317761943,0.26710731060570164,-0.08577563772621044,0.30960492046264815,-0.22206529525880936,-0.3456406870733579,0.7395067687888282,-0.44299577577482346,0.4347071704217419,0.4058872035857156,0.16827254749191714,-0.0865714332112192,0.4889817952625278,0.1675425219574711,0.07925494746780938,-0.21404937098225793,0.15258920130326972,-0.2936549761721948,0.21243756704505035,-0.30643635975049316,0.03854961357098722,-0.30503744958254064,0.21243756704505035,0.08278444825189032,-0.028559580753002137,-0.004907569458094195,0.08058808818503271,-0.28192412800987043,-0.2025636731959136,-0.30260140797189516,-0.2587755343694887,0.27474300155172265,-0.5044677903983834,0.2626685426920268,-0.6527537689226425,-0.19748725028074054,0.2791706471692486,-0.28579342182549733,0.333732538601679,0.25179561319409244,0.27474300155172265,0.021082178919255373,0.035495531832503674,0.7325977030906518,0.21483018420562808,-0.19898454732050538,-0.11374380569616038,-0.45398726188487526,-0.6561611392167176,-0.3450602032625381,-0.4115512864424479,0.14150330289240015,0.22280543847493428,0.30315011575061473,0.344124109454756,0.1437414388725117,0.25476437436899374,-0.1561365045057635,-0.17651734728458673,0.19730580820239135,0.1675425219574711,0.19730580820239135,0.24150011563666193,0.11692389258964048,-0.4082861006220063,-0.16746807998523636,0.06935214513281035,0.05308135306111647,0.41519736357336423,0.219159718200336,0.8194520850480501,0.21990149046916463,-0.3470942964730473,-0.03452014483908185,0.08058808818504525,-0.3373671310423487,-0.41252021636007363,0.22313030775843856,0.3252728498756033,0.17341507863953506,0.09175869194874256,0.11168855644647882,-0.21404937098225793,-0.1709486767052414,0.1947990611650503,0.08092763382242317,0.35865412930152385,-0.1602693572605622,-0.543776442286366,-0.36607307281770307,-0.3364462096976281,-0.348606271127535,-0.1470133491253111,-0.2622866706934454,-0.7421970698268996,0.14248609894863948,-0.19251607585278366,-0.5534093581615919,-0.267945710037511,0.16827254749191714,0.46534234520154816,-0.21144609511107101
0.16400735211737014,0.42942491404765454,-0.6872368575052764,0.3592103413507503,-0.09090992120573911,-0.09090992120573911,-0.9709356327125536,0.13342484276645694,-0.8915563352216502,0.31233896968487657,0.48629333779218675,0.2824725386537491,0.5069434458636561,-0.5054059695813826,0.5585015876269424,-0.8464647777535637,0.07798328116444578,-0.7622628047908337,1.470848277192532,0.37693392730416303,0.8027249652533912,0.24629251738033114,0.6505541823313514,0.051241360018161,-0.37010629565761705,-0.22464099897891465,-0.31534395449453295,0.2824725386537491,0.3225317071052497,0.4796350691477745,0.45153089646812494,0.8801520915863594,0.3210756872010595,-0.5575548500453386,0.4089365238151362,0.9147355148091354,-0.675285175236779,0.3545304330539218,0.7136348574873226,0.16400735211737014,0.7545123771194,0.37860744623680703,0.6314991421749904,0.4030804066524758,-0.5682476639717621,0.24629251738033114,-0.42381369531778035,0.607650608958262,0.38613687822699627,0.9339397386875093,0.39067755187643277,0.607650608958262,-0.26903358687166395,0.8225069328682195,-0.07070853906569605,0.7468577014935269,-0.1472991018784428,-0.7205971213524837,-0.8123096265918817,0.2763777583842428,0.3040027121181058,-0.2379410459450109,-0.47243963461306154,-0.33178592939070695,-0.29446824159627194,-0.2440061471951847,-0.16465452396726124,-0.17028743338815905,0.5791925377980652,0.3040027121181058,0.10663676325713806,0.2254659862394814,0.9971188633369996,0.7138120678134249,0.35595754035097626,0.737524010281473,0.9990760833406269,-0.7702005207599596,0.20345836954290478,0.011221606780069445,0.7089291463452347,0.9064729989436644,0.29858791648372424,-0.21041997324828757,0.02577660825585677,1.0414559088251147,0.5917712672545544,0.45737259564291993,0.49355576530874906,0.6314991421749904,0.49355576530874906,-0.24422352038918058,0.6673902036043631,0.030276107347011038,0.4527697989528167,0.22615593035601658,0.8596679331312522,0.49466033856862646,0.15803538435757997,-0.3778475020779954,-0.00962139627225476,-0.33708582824096023,1.0998612722511232,0.7468577014935288,-0.8163344063239426,-1.09070854770603,-0.0506774922511766,0.4891085612745405,1.357352485654136,0.6227647746327437,-0.7179504472418976,-0.5682476639717621,-1.4514502737433135,0.5028307064564796,0.7500044726851612,0.09990767294891748,0.34545301212657026,-0.3590746531555667,0.27530239340034046,0.06843898931715685,-0.8504280639072919,-0.6872368575052764,-0.12559143954008958,-1.064964712568077,0.7792874809628917,0.11166780295320107,-0.6396329830461815,-0.12608689580316554,0.16400735211737014,0.14995346783941382,0.2615660435112477
0.16400735211737014,0.42942491404765454,-0.6872368575052764,0.3592103413507503,-0.09090992120573911,-0.09090992120573911,-0.9709356327125536,0.13342484276645694,-0.8915563352216502,0.31233896968487657,0.48629333779218675,0.2824725386537491,0.5069434458636561,-0.5054059695813826,0.5585015876269424,-0.8464647777535637,0.07798328116444578,-0.7622628047908337,1.470848277192532,0.37693392730416303,0.8027249652533912,0.24629251738033114,0.6505541823313514,0.051241360018161,-0.37010629565761705,-0.22464099897891465,-0.31534395449453295,0.2824725386537491,0.3225317071052497,0.4796350691477745,0.45153089646812494,0.8801520915863594,0.3210756872010595,-0.5575548500453386,0.4089365238151362,0.9147355148091354,-0.675285175236779,0.3545304330539218,0.7136348574873226,0.16400735211737014,0.7545123771194,0.37860744623680703,0.6314991421749904,0.4030804066524758,-0.5682476639717621,0.24629251738033114,-0.42381369531778035,0.607650608958262,0.38613687822699627,0.9339397386875093,0.39067755187643277,0.607650608958262,-0.26903358687166395,0.8225069328682195,-0.07070853906569605,0.7468577014935269,-0.1472991018784428,-0.7205971213524837,-0.8123096265918817,0.2763777583842428,0.3040027121181058,-0.2379410459450109,-0.47243963461306154,-0.33178592939070695,-0.29446824159627194,-0.2440061471951847,-0.16465452396726124,-0.17028743338815905,0.5791925377980652,0.3040027121181058,0.10663676325713806,0.2254659862394814,0.9971188633369996,0.7138120678134249,0.35595754035097626,0.737524010281473,0.9990760833406269,-0.7702005207599596,0.20345836954290478,0.011221606780069445,0.7089291463452347,0.9064729989436644,0.29858791648372424,-0.21041997324828757,0.02577660825585677,1.0414559088251147,0.5917712672545544,0.45737259564291993,0.49355576530874906,0.6314991421749904,0.49355576530874906,-0.24422352038918058,0.6673902036043631,0.030276107347011038,0.4527697989528167,0.22615593035601658,0.8596679331312522,0.49466033856862646,0.15803538435757997,-0.3778475020779954,-0.00962139627225476,-0.33708582824096023,1.0998612722511232,0.7468577014935288,-0.8163344063239426,-1.09070854770603,-0.0506774922511766,0.4891085612745405,1.357352485654136,0.6227647746327437,-0.7179504472418976,-0.5682476639717621,-1.4514502737433135,0.5028307064564796,0.7500044726851612,0.09990767294891748,0.34545301212657026,-0.3590746531555667,0.27530239340034046,0.06843898931715685,-0.8504280639072919,-0.6872368575052764,-0.12559143954008958,-1.064964712568077,0.7792874809628917,0.11166780295320107,-0.6396329830461815,-0.12608689580316554,0.16400735211737014,0.14995346783941382,0.2615660435112477
-0.3019252631476103,-0.1958620244708335,0.38521692086635134,0.2574601861349532,-0.06591246209029675,-0.06591246209029675,0.9582223242795338,-0.416449966317778,0.5644031213475037,-0.062454692666175184,-0.015275828723733544,-0.24686708234228838,-0.2682984351539995,-0.39159012472405785,0.05844948089030128,0.6143345677664674,-0.049109516843192064,0.15771938265070692,-1.028871999192592,0.23773282201046944,-0.22798221371178723,-0.31445673893660725,-1.3493935591782211,-0.32428270675681686,-0.42079157915405657,-0.3254870933689119,-0.01724816277766365,-0.24686708234228838,-0.38299935826028386,0.223558147320394,-0.5057425697330707,-0.16128288830320847,-0.3844170169722931,0.4779456880245539,0.29852089850797564,-1.1332234856404113,0.7266200231665843,-0.5534752397812219,-0.655989700621369,-0.3019252631476103,-0.12824411563608254,-0.7121063641166123,-0.33142543972462657,-0.27302613510547663,0.45662576489465717,-0.31445673893660725,0.5277602960597374,-0.3799523037180449,0.2390472894593245,-0.36835506342002733,0.23761050984135407,-0.3799523037180449,-0.10335623074094141,-0.18964777586896395,-0.1060300489252855,-0.33311078030156605,0.31225323312775427,0.3835035840699724,0.6005179206286377,0.17042932858134308,-0.35223166760450925,0.6785492398302578,-0.23818089002855578,0.8621419892103432,0.38826167064896844,-0.3188009182070928,0.32201384141666967,-0.39995609740506016,-0.5151478507903204,-0.35223166760450925,-0.11980141812965425,-0.16673488623250793,-1.137670262778117,-0.5002619136442327,0.05762280743794563,-0.04254484773812513,0.26600733400212373,0.9955520191748412,0.35250373296777093,0.49148027047959025,-0.4350826365646975,-0.5025840235200147,-0.36997089422862367,-0.2798072921452599,-0.2654382278307663,-0.6123788111513325,0.06122864564798702,0.13813741020428552,-0.41875124155726573,-0.33142543972462657,-0.41875124155726573,-0.2787616666751142,-0.37903009876110555,0.4817040055179469,-0.029069603646624965,-0.22626271088517846,-0.3584809520208221,-0.6912059926148435,-0.21953454884210366,-0.732723764790476,-0.33030363815400593,0.6119238036651958,-0.2960867680215037,-0.33311078030158175,0.6383012987923299,0.7014578967546337,-0.35984862253488215,-0.5853135911694801,-0.6234835610362466,-0.23555879463484444,0.0938341893427886,0.45662576489465717,0.5094889970091436,-0.3517978150922265,-0.3345142918473204,-0.38858229305683345,0.027003322879924907,0.7842011959311987,0.32338137005928586,0.3178198222314596,0.659277179209426,0.38521692086635134,0.4149283529195635,0.9970036194065441,-0.36501022649729564,0.13744001460767946,0.85422366064405,0.2695658216777063,-0.3019252631476103,-0.6447156420592008,0.11082336125807556
0.3763080875584652,0.5221196627704827,-0.706826595216306,0.19472577750926698,0.11863392327099807,0.11863392327099807,-1.0486959864515126,0.4573302242727418,-0.890681991790837,0.4265959538475165,0.2658154959604719,0.45771684403313695,0.6338129219984925,-0.09016764075616199,0.4663867628398342,-0.9200519077542951,0.2720540354261125,-0.6730363554474194,1.4748055536083622,0.21959441921601128,0.7331698617741188,0.46075697946261346,0.9976379122208757,0.36882992626287475,-0.01809636344302947,0.10238726244493387,-0.4308921160607679,0.45771684403313695,0.5242990604402593,0.37662785786462544,0.6858653835983377,0.7518404084246305,0.22562858983088865,-0.7428559217957009,0.17010961775817035,1.1399414046849505,-0.8243256934991304,0.3462959006472993,0.7365113359736386,0.3763080875584652,0.6530520820051057,0.6329144702449084,0.4982981955807853,0.5626908978663692,-0.7074923280930059,0.46075697946261346,-0.6706162579199925,0.5053542340692245,0.22290965989194647,0.9804163590209791,0.22336671611298803,0.5053542340692245,0.03211000551976452,0.6668982439071512,0.29784785580972456,0.7523356179078581,-0.08982533101685133,-0.5517755422044984,-0.8777133553674613,0.2701300345736617,0.23221021432302233,-0.4865553201745069,-0.11184833007782681,-0.5881558721642306,-0.5430444591802321,0.08251019010214536,-0.10733223465261563,0.16041696269186304,0.7645389650818601,0.23221021432302233,0.2787680152843416,0.37747517657521734,1.1780753698175175,0.8370031929222622,0.4207544491351724,0.49194924058890366,0.607352433291273,-0.9807446335361627,0.003495387782620217,-0.20974641303726166,0.8603422830824919,0.8375352614671124,0.20199343550825555,-0.2004997103828777,0.3324655144775564,1.0613004023481905,0.31253067279409985,0.14691523827105088,0.6437112122639779,0.4982981955807853,0.6437112122639779,0.07675025494804226,0.7711862372644301,-0.19038848845337797,0.5792959399358978,0.44713879700348025,0.9070892691827532,0.7888719142185951,0.009965587548037681,-0.28526568551790366,0.29707621173515186,-0.746391656707878,0.997971422716591,0.7523356179078667,-0.8856264006242816,-0.87432570527053,0.36560652619315265,0.7464676402141904,1.3424938565701683,0.4440838708067497,-0.6250412211142238,-0.7074923280930059,-1.045137142030664,0.46812072981376507,0.7555054694661184,0.08323924635842596,0.3969486236394511,-0.6775536264406642,0.1471788279831027,0.06336190868278198,-0.9149189583361842,-0.706826595216306,-0.42321282830142515,-0.7722362654328426,0.6717175849797778,0.1639302196582114,-0.8662146838157125,-0.009732371772327074,0.3763080875584652,0.4944303472075555,0.3015605409847358
-0.3910210207604301,-0.26661294337287744,0.4547225054614013,0.28388487761971537,-0.13020009603854552,-0.13020009603854552,1.0761473155208283,-0.541842650222922,0.6459541649407994,-0.12948732529028875,0.017504115561683593,-0.33332789648264144,-0.358031866694897,-0.4919971835573115,0.04130657099196045,0.71776931492504,-0.12283393511295128,0.19509622447238878,-1.165864837549904,0.2600272407189916,-0.27609585827187616,-0.41160552173937864,-1.5339395569540883,-0.43971665548703115,-0.5115851838886031,-0.41991331059489645,0.05000097085408251,-0.33332789648264144,-0.48291709868348504,0.21810073589794304,-0.6289267313742788,-0.19563907305527664,-0.38227040331875717,0.5934608476268834,0.34632640233208517,-1.2978590457713375,0.841577998739198,-0.5852242134511492,-0.7306098244286485,-0.3910210207604301,-0.16056197164474467,-0.8370005005623607,-0.3432925471783699,-0.36488823064204584,0.5571522898405875,-0.41160552173937864,0.6529199064244054,-0.4006218624557735,0.2625602565782156,-0.46866690842286957,0.26211614879601863,-0.4006218624557735,-0.1836342401733499,-0.2097479972883082,-0.22688209328041353,-0.4026965916095691,0.3074105936476298,0.3913059302051097,0.6980581109118768,0.14932471869651112,-0.35649963790997297,0.7889181561315125,-0.32179782897778947,0.9845510243456742,0.5018002463942751,-0.4113079920618505,0.3188089588257215,-0.5008798207712144,-0.6328097161066778,-0.35649963790997297,-0.18895457810405447,-0.23972134884234858,-1.2943979423251537,-0.6083472628023063,0.004459572007678905,-0.023410277222416002,0.3141770731351601,1.1416050869299175,0.4053747912839706,0.5693110929375292,-0.5520177677984728,-0.5617200592367959,-0.36536490200820104,-0.2664339419359551,-0.374532784522939,-0.7145094843559444,0.10536255239570834,0.20526713410201633,-0.5162208713103422,-0.3432925471783699,-0.5162208713103422,-0.3691020941000914,-0.4756357825094663,0.5576954912282895,-0.1124504589585557,-0.3233342935856079,-0.45252678728558227,-0.839861101779778,-0.18399049250604949,-0.735772376059257,-0.43668854614424035,0.7857160227107998,-0.3596501219752791,-0.4026965916095874,0.7377615360412999,0.7274402582848926,-0.5003944370248836,-0.7201884360181812,-0.7415499971887262,-0.2304683255524683,0.12565911501121016,0.5571522898405875,0.5008564408275467,-0.38626156805449124,-0.4043932923745475,-0.3940395312715464,-0.020862538010219055,0.9298330050597465,0.3451162941997072,0.3155008363100732,0.760216923409266,0.4547225054614013,0.5306075770498281,0.9963551362675914,-0.3988676903225894,0.11054303158757008,0.9934295523971058,0.24239947595362077,-0.3910210207604301,-0.7800223275367504,0.07479283914659163
