x,y
0.4510398805141449,0.4413267970085144
0.4510910212993622,0.44138529896736145
0.45101308822631836,0.44152694940567017
0.45055246353149414,0.4414916932582855
0.4500274062156677,0.4413765072822571
0.44988271594047546,0.44129347801208496
0.4506475031375885,0.44110655784606934
0.45182302594184875,0.4408445358276367
0.451983779668808,0.4407144784927368
0.45194458961486816,0.44052672386169434
0.45147550106048584,0.4404659569263458
0.4505612552165985,0.4404395520687103
0.4476276934146881,0.4404178261756897
0.44538867473602295,0.4402633607387543
0.4412757456302643,0.43990108370780945
0.4403400421142578,0.4395456314086914
0.4405539631843567,0.4394596815109253
0.4407016336917877,0.4393846094608307
0.4405485689640045,0.4393835961818695
0.44168418645858765,0.4394606947898865
0.4417175054550171,0.43960994482040405
0.44169798493385315,0.4395972788333893
0.44198527932167053,0.4395498037338257
0.44263145327568054,0.4395463168621063
0.44013842940330505,0.4395475685596466
0.4366969168186188,0.43951529264450073
0.43519604206085205,0.43952885270118713
0.4340881407260895,0.43970367312431335
0.43264898657798767,0.43973439931869507
0.4271431565284729,0.43998172879219055
0.42506203055381775,0.4406806528568268
0.42392420768737793,0.4406875669956207
0.42417770624160767,0.44068917632102966
0.4300008714199066,0.44068822264671326
0.4361852705478668,0.44074809551239014
0.43479859828948975,0.4412331283092499
0.4248541295528412,0.4417608678340912
0.4521367847919464,0.44208160042762756
0.4494702219963074,0.4431878626346588
0.44891616702079773,0.4433937072753906
0.44838079810142517,0.44346243143081665
0.4471675455570221,0.4434809386730194
0.44691431522369385,0.44282689690589905
0.4604298174381256,0.44628798961639404
0.46372348070144653,0.4462490975856781
0.4707370102405548,0.4463331997394562
0.46788308024406433,0.44558364152908325
0.4735252857208252,0.44446858763694763
0.4824194312095642,0.44456562399864197
0.4844166040420532,0.44374406337738037
0.4825489819049835,0.4437250792980194
0.48387619853019714,0.44490692019462585
0.4911516010761261,0.4450134336948395
0.49187979102134705,0.4447591006755829
0.49556025862693787,0.4445700943470001
0.4966406226158142,0.4445628225803375
0.49215438961982727,0.44426438212394714
0.5003591775894165,0.4435340464115143
0.49947887659072876,0.44348907470703125
0.4981958568096161,0.4438652992248535
0.4972991347312927,0.4439021944999695
0.4966781735420227,0.44377562403678894
0.49137675762176514,0.4435454308986664
0.4893342852592468,0.4435473084449768
0.4859372079372406,0.4434814453125
0.48571687936782837,0.44330108165740967
0.4784887731075287,0.4424910843372345
0.4725457429885864,0.4414246082305908
0.46589037775993347,0.44017231464385986
0.4668900966644287,0.44021275639533997
0.4661647379398346,0.43967464566230774
0.4699404537677765,0.4387931823730469
0.4727111756801605,0.43882298469543457
0.472532719373703,0.438737690448761
0.4646149277687073,0.4403459131717682
0.4645691215991974,0.44080066680908203
0.4618024230003357,0.4408142566680908
0.4623132348060608,0.4409991502761841
0.47628507018089294,0.4413762390613556
0.4733467102050781,0.4407367408275604
0.4754003584384918,0.4410434067249298
0.4756496250629425,0.4408397376537323
0.47642698884010315,0.44025933742523193
0.4784015715122223,0.4401952624320984
0.4819471538066864,0.4401974081993103
0.4752684533596039,0.43980708718299866
0.46729034185409546,0.4392262399196625
0.4648056626319885,0.4407704770565033
0.4619477093219757,0.44132232666015625
0.46030518412590027,0.44265106320381165
0.44513994455337524,0.44261133670806885
0.4464636743068695,0.4425942003726959
0.4480086863040924,0.44258520007133484
0.44930121302604675,0.4425722658634186
0.4498841166496277,0.4429027736186981
0.45052656531333923,0.44261714816093445
0.4504897892475128,0.442384272813797
0.44776126742362976,0.44195616245269775
0.43588632345199585,0.4418659508228302
0.43667498230934143,0.4418611526489258
0.4353756904602051,0.4421567916870117
0.43443962931632996,0.44264715909957886
0.43546417355537415,0.4430539906024933
0.4360291361808777,0.4434489905834198
0.4340117871761322,0.443600058555603
0.4302103519439697,0.443767249584198
0.42665302753448486,0.44423148036003113
0.42574337124824524,0.44360676407814026
0.4265452027320862,0.4434981644153595
0.42705029249191284,0.44334766268730164
0.4349144399166107,0.44382375478744507
0.43708494305610657,0.44423171877861023
0.437284916639328,0.4445137679576874
0.44557473063468933,0.4454874098300934
0.4589044749736786,0.4462242126464844
0.46033066511154175,0.44613489508628845
0.4585679769515991,0.4461049437522888
0.4578409492969513,0.44556283950805664
0.45798251032829285,0.4453175961971283
0.4639921486377716,0.4453021287918091
0.4613722860813141,0.44512075185775757
0.46103477478027344,0.4440666735172272
0.4668395221233368,0.44387802481651306
0.46576544642448425,0.44367435574531555
0.4703209698200226,0.44365474581718445
0.4733630120754242,0.4435000717639923
0.4737796187400818,0.44338902831077576
0.47661730647087097,0.4433642625808716
0.47963353991508484,0.44329339265823364
0.4793424904346466,0.44278615713119507
0.4786425530910492,0.4427364468574524
0.4833214581012726,0.44274476170539856
