x,y
0.5102942585945129,0.5403308272361755
0.5007835030555725,0.5419784784317017
0.4974963665008545,0.5425941348075867
0.49796435236930847,0.5425555109977722
0.5046414136886597,0.5425035357475281
0.5087911486625671,0.5424833297729492
0.5120930671691895,0.5426353812217712
0.513254702091217,0.5428518056869507
0.5111203193664551,0.5433468818664551
0.5071386098861694,0.5438022017478943
0.5022046566009521,0.5440869927406311
0.5020219087600708,0.5440738201141357
0.502194881439209,0.5439392328262329
0.502417802810669,0.5439513921737671
0.5025642514228821,0.5439457893371582
0.5037826299667358,0.5426571369171143
0.5048847794532776,0.5415436029434204
0.505142331123352,0.5409031510353088
0.5073931217193604,0.5406073331832886
0.5139378905296326,0.5404987335205078
0.5201932787895203,0.5399447679519653
0.5226672291755676,0.5398624539375305
0.5206184387207031,0.5401138663291931
0.5204684734344482,0.5409665703773499
0.521864116191864,0.5411592125892639
0.5224381685256958,0.5411308407783508
0.5221369862556458,0.5412136316299438
0.5219224095344543,0.5413019061088562
0.5218085050582886,0.5413857102394104
0.5207677483558655,0.5410830974578857
0.521275520324707,0.5410149097442627
0.5215611457824707,0.5411335229873657
0.521449863910675,0.5411361455917358
0.5213988423347473,0.541138231754303
0.5180730223655701,0.5412721633911133
0.515891432762146,0.5410314798355103
0.5156320333480835,0.5409772992134094
0.5146015286445618,0.540988028049469
0.5144551396369934,0.5410597920417786
0.5152380466461182,0.5410622358322144
0.5151268839836121,0.5410917401313782
0.516968309879303,0.5410732626914978
0.5222675800323486,0.5419873595237732
0.5221979022026062,0.543326735496521
0.5240333080291748,0.5439319610595703
0.5257087349891663,0.5460125803947449
0.5254567265510559,0.5472958087921143
0.5252583026885986,0.5471028089523315
0.5249210596084595,0.5479641556739807
0.5230422019958496,0.5477937459945679
0.5203104615211487,0.548427939414978
0.5203156471252441,0.5483556389808655
0.520065426826477,0.547206461429596
0.5205882787704468,0.5475826263427734
0.5223484039306641,0.5475625991821289
0.5252040028572083,0.5475309491157532
0.5244821906089783,0.5402403473854065
0.5369152426719666,0.5404866933822632
0.5378267168998718,0.5387006402015686
0.5470759868621826,0.5392249822616577
0.5595743060112,0.5394144058227539
0.5569157600402832,0.5396596789360046
0.5588245391845703,0.5398547649383545
0.5637434720993042,0.5399327874183655
0.566160261631012,0.5405116677284241
0.5660524368286133,0.540588915348053
0.5794229507446289,0.5407251715660095
0.5875135660171509,0.540772020816803
0.5884150862693787,0.5407653450965881
0.5879772305488586,0.5396801233291626
0.5862600207328796,0.5396665334701538
0.5853290557861328,0.539492130279541
0.5841481685638428,0.5395585894584656
0.5834476947784424,0.5398128032684326
0.5736436247825623,0.539844274520874
0.5590890049934387,0.5399842262268066
0.5543899536132812,0.5400122404098511
0.5549464821815491,0.5399570465087891
0.5503295063972473,0.5394878387451172
0.5471990704536438,0.5394989848136902
0.541166365146637,0.5389219522476196
0.5382310748100281,0.5397337079048157
0.5314574241638184,0.5408607125282288
0.5319372415542603,0.5420823097229004
0.520042896270752,0.5413423180580139
0.5235374569892883,0.5414146780967712
0.5254652500152588,0.5413804650306702
0.5270332098007202,0.5414249897003174
0.5238566398620605,0.540618360042572
0.5244593024253845,0.5390703678131104
