x,y
0.7951213717460632,0.49596089124679565
0.79510897397995,0.49722689390182495
0.7954999208450317,0.49743005633354187
0.7961668968200684,0.49755457043647766
0.7961564064025879,0.4979478418827057
0.7963807582855225,0.4980173408985138
0.7961355447769165,0.4985108971595764
0.7955159544944763,0.4986259341239929
0.7954875230789185,0.49864661693573
0.7955785393714905,0.49859482049942017
0.7957629561424255,0.4985889196395874
0.7959085702896118,0.4986819326877594
0.7959749102592468,0.4987352192401886
0.7959755063056946,0.4987911283969879
0.7960256934165955,0.49881458282470703
0.7960249781608582,0.4988411068916321
0.7962307333946228,0.49900639057159424
0.7971644997596741,0.49912768602371216
0.7984502911567688,0.4989260137081146
0.7984461188316345,0.49902257323265076
0.7990310192108154,0.499043345451355
0.8021193146705627,0.4990118741989136
0.8022627830505371,0.49883827567100525
0.804744303226471,0.498495876789093
0.8066415786743164,0.49836739897727966
0.8087438941001892,0.49785250425338745
0.8097091317176819,0.49765294790267944
0.8111138343811035,0.4972641170024872
0.8107082843780518,0.4972013831138611
0.8111656904220581,0.49716171622276306
0.8109800815582275,0.4964827299118042
0.8107472658157349,0.495440810918808
0.8106739521026611,0.4950824975967407
0.8112853169441223,0.4944585859775543
0.8132471442222595,0.4934230148792267
0.8133029341697693,0.4935477375984192
0.8148152232170105,0.49346333742141724
0.8148254156112671,0.4935499131679535
0.8130627274513245,0.4934549331665039
0.8132496476173401,0.49349144101142883
0.8127524256706238,0.4936496615409851
0.8111381530761719,0.4934076964855194
0.8107816576957703,0.4935533404350281
0.8093299269676208,0.4932498037815094
0.8090675473213196,0.49340781569480896
0.8090015053749084,0.49343374371528625
0.8087959885597229,0.49271726608276367
0.8088052272796631,0.4931168556213379
0.8083949089050293,0.49231278896331787
0.8082939982414246,0.49231991171836853
0.8080634474754333,0.4918147027492523
0.8080580830574036,0.49181386828422546
0.8081192970275879,0.4918656647205353
0.8078717589378357,0.492033451795578
0.8078710436820984,0.49226388335227966
0.8067695498466492,0.4915640652179718
0.806831955909729,0.4897443950176239
0.8051254749298096,0.48663076758384705
0.8065173029899597,0.4881349503993988
0.8063668608665466,0.4896089732646942
0.8064972758293152,0.49114999175071716
0.8054622411727905,0.4914935529232025
0.8050880432128906,0.4921097457408905
0.8051144480705261,0.4935266077518463
0.8046029806137085,0.4940238893032074
0.8037636280059814,0.4948907792568207
0.8032757043838501,0.4948848783969879
0.8026087284088135,0.4966937303543091
0.7995007038116455,0.4967796206474304
0.7989333868026733,0.4967518150806427
0.7991592884063721,0.4961060881614685
0.799416184425354,0.4953922629356384
0.7995460629463196,0.4951425790786743
0.7996613383293152,0.4948645532131195
0.7993224859237671,0.4946390390396118
0.7982896566390991,0.4947068989276886
0.7980880737304688,0.49470090866088867
0.7981744408607483,0.49456965923309326
0.798096239566803,0.4941979646682739
0.7969411015510559,0.49398738145828247
0.7968859076499939,0.49391165375709534
0.7969413995742798,0.49394187331199646
0.7981322407722473,0.4941018521785736
0.7984436750411987,0.4941162168979645
0.7984749674797058,0.49417683482170105
0.7972500324249268,0.49424639344215393
0.7956529259681702,0.4940187335014343
0.7946217060089111,0.49398404359817505
0.7943843007087708,0.4939545691013336
0.7941287159919739,0.49412038922309875
0.7930904030799866,0.49409934878349304
0.7923290133476257,0.4936714768409729
0.79221510887146,0.49301525950431824
0.7923115491867065,0.4922468066215515
0.79233318567276,0.492277592420578
0.792391300201416,0.4923093914985657
0.7924194931983948,0.49227091670036316
0.7924469709396362,0.49228671193122864
0.7918781042098999,0.49252763390541077
0.7909008264541626,0.49243584275245667
0.7906684875488281,0.49233418703079224
0.7901314496994019,0.4921281933784485
0.7903468608856201,0.492429256439209
0.7903686165809631,0.4929836094379425
0.7904214262962341,0.4929867386817932
0.790470540523529,0.49291399121284485
0.7907773852348328,0.49314171075820923
0.7914933562278748,0.49334728717803955
0.7924272418022156,0.4935900568962097
0.7929641008377075,0.49449431896209717
0.7926992177963257,0.49568185210227966
0.7927493453025818,0.4956735372543335
0.792790412902832,0.4956376254558563
0.7929243445396423,0.4956084191799164
0.7930360436439514,0.49558958411216736
0.793319046497345,0.49532878398895264
0.7934058308601379,0.4952835738658905
0.7933802008628845,0.4951753318309784
0.7939775586128235,0.4947018623352051
