x,y
0.6148685812950134,0.5117112994194031
0.6148864030838013,0.509522020816803
0.614885151386261,0.5090941786766052
0.6144706010818481,0.5086042284965515
0.614680290222168,0.5074291825294495
0.6148520708084106,0.5075287818908691
0.6146580576896667,0.507561206817627
0.6157081723213196,0.5075981020927429
0.6157795786857605,0.5076889991760254
0.6160874962806702,0.5075137615203857
0.6155716180801392,0.5072038173675537
0.6156930327415466,0.5049429535865784
0.6158055663108826,0.5039790272712708
0.6135047674179077,0.5068050026893616
0.612800121307373,0.5090824365615845
0.6151967644691467,0.5093395709991455
0.618445098400116,0.5093063116073608
0.6218739748001099,0.5092880725860596
0.6245830059051514,0.5101227164268494
0.6257044076919556,0.5101024508476257
0.6269134879112244,0.5100771188735962
0.6266599297523499,0.5100392699241638
0.6264668107032776,0.5101200342178345
0.6275745630264282,0.5125504732131958
0.629429817199707,0.5138097405433655
0.6302690505981445,0.5154888033866882
0.6306732892990112,0.5157754421234131
0.6331218481063843,0.5155628323554993
0.6374154686927795,0.5159738063812256
0.6455316543579102,0.5160806179046631
0.6505263447761536,0.51683509349823
0.6581723093986511,0.5148594379425049
0.6633956432342529,0.5137141942977905
0.6686360239982605,0.5112659931182861
0.6725747585296631,0.5112907886505127
0.6715565323829651,0.5104442834854126
0.6713672876358032,0.5104432702064514
0.6716941595077515,0.5141624212265015
0.675057590007782,0.5144954919815063
0.6829079389572144,0.5147759914398193
0.6850141286849976,0.5148475766181946
0.6867302060127258,0.5156054496765137
0.6874703168869019,0.5160417556762695
0.687499463558197,0.515594482421875
0.6886275410652161,0.5156009197235107
0.6879165768623352,0.5172357559204102
0.6865895390510559,0.518984854221344
0.687121570110321,0.5193524360656738
0.6876682043075562,0.5185994505882263
0.6892170310020447,0.517543613910675
0.6917616724967957,0.5154204368591309
0.6924577951431274,0.5155298113822937
0.693412721157074,0.5152798295021057
0.6931845545768738,0.5153795480728149
0.6925930976867676,0.5167679190635681
0.6870386600494385,0.5170584917068481
0.6810998916625977,0.517063558101654
0.680658221244812,0.5174449682235718
0.6788114905357361,0.517501711845398
0.6802166104316711,0.5167357921600342
0.6868414878845215,0.5167031288146973
0.6866288185119629,0.5171033143997192
0.6854912638664246,0.5199264287948608
0.6854636073112488,0.5203269720077515
0.6797208189964294,0.5204575061798096
0.6813327074050903,0.5188187956809998
0.6827771663665771,0.5157638192176819
0.6765584945678711,0.5138828754425049
0.6760247349739075,0.5135366320610046
0.6747540235519409,0.5135606527328491
0.6743146181106567,0.513684093952179
0.6652507185935974,0.5173845887184143
0.6566019058227539,0.5221231579780579
0.6473738551139832,0.5216520428657532
0.644778311252594,0.5212421417236328
0.6407323479652405,0.5127966403961182
0.6383805871009827,0.5063153505325317
0.6344976425170898,0.5006473064422607
0.6328874230384827,0.4939725399017334
0.6351219415664673,0.4860864579677582
0.6363030672073364,0.48439380526542664
0.6361716985702515,0.4821266829967499
0.6321339011192322,0.483062744140625
0.6312780976295471,0.48542553186416626
0.630710244178772,0.48656028509140015
0.6430227756500244,0.48497462272644043
0.6504888534545898,0.4848940670490265
0.6503379344940186,0.48562702536582947
0.6508650183677673,0.48596081137657166
0.6465492844581604,0.48625698685646057
0.6430332660675049,0.4936312139034271
0.6411052942276001,0.4968298077583313
0.6393066644668579,0.4986651539802551
0.6374574899673462,0.4990047514438629
0.637487530708313,0.49929332733154297
0.6386852860450745,0.4936056435108185
0.6410973072052002,0.4932582974433899
0.640777051448822,0.4941280484199524
0.6404091119766235,0.5044593811035156
0.6565032005310059,0.49778327345848083
0.6575000882148743,0.49210166931152344
0.6579458713531494,0.4878655672073364
0.6606869697570801,0.48273465037345886
0.6609165072441101,0.47910094261169434
