time,x,y,z,phi,theta,psi
0.5,0.3427283869419242,0.7856971191636587,-0.9476339347235048,0.5337101139606737,-0.5305282645324462,1.5239622243003557
1.0,-1.6243719994837138,0.5977314217198656,-0.401754421972227,0.3217975399126448,-0.2127956514978318,1.0109925057705502
1.5,0.05025312033514734,0.6159738353464821,-0.4564052562792088,0.033639962282173294,-0.5262207899441997,0.38336136214553446
2.0,0.29032144113584935,0.6158190546024305,-0.7561632946130517,-0.0980339941222684,0.24837846313849052,-0.6242977302933761
2.5,-0.1512414177692436,0.718739288840421,-0.8907196989525072,-0.5035107115932909,-0.09131495448735726,0.32337186497439663
3.0,-0.09631738927501621,0.9762840481349315,-0.5218201317329271,-0.13444364563973937,0.05277287027552125,-0.3073771407290748
3.5,0.11926954268510087,1.1497717941710253,-0.15075526189016114,1.22080317201276,0.6918654023366396,-1.3211834938644755
4.0,-0.04167644233570275,0.5069177007657338,-0.45037912360517984,0.06789720502282416,-0.5286109696194878,-0.395389444300378
4.5,-0.7032417539978489,0.7311079611674357,-0.39269611766795176,-0.5091143938399864,1.2256968504558885,-1.217070125000258
5.0,-0.5080898389639723,1.1149312570415706,-0.8269427513397367,-1.3501283826664299,0.9277144163867539,0.5914700387439937
5.5,-0.21277368587287124,0.21550386998820426,-0.687935917149458,-0.1311684553704673,-0.5588336519500029,0.1115944175663548
6.0,-0.44039746278945024,0.969633689365749,-0.626464290505483,-0.19986812731687856,0.9715237947758235,-0.11148776913165798
6.5,-0.19199069957611986,0.7914372806288223,-0.2588763050584485,-1.2587335224069822,1.1932164940468633,-0.1758155062090003
7.0,-0.504992344640298,1.134706142648751,-0.30452448248574054,-0.18564025449936555,0.42957903419876187,-0.11303139418802707
7.5,-0.14851884300577628,0.9051060919541458,-0.6293086849248776,-0.4222700009046377,0.5111719227591003,-0.6086403263347235
8.0,-0.39736849801357454,-0.21036197186273642,-0.4591260129156941,1.2254449767943953,2.037263620049848,-1.0088775833141945
8.5,0.5052729838664068,0.3422674249396822,-0.9902253348263292,-0.579715163531545,0.013829746459238845,-0.6214685061729116
9.0,0.167153359572964,0.9616868264749665,-1.0580767935730524,0.48219689440594693,0.6476989318361277,0.4526144723134951
