time,x,y,z,phi,theta,psi
0.5,0.3801660995551358,0.8139120941533481,-0.25914899939189723,-1.0511694879902438,0.583883374342141,0.7247639162141871
1.0,-1.1929016487910449,0.859434246397219,-0.31821358767453517,1.262583577593906,0.07907177099403548,-1.2325130042097387
1.5,0.08205723625587896,0.5659031768172104,-0.9855494993776901,-1.0770542690279095,0.39057230601829124,0.004148867243310386
2.0,-0.7080111196597719,0.39465525768307547,-0.62587762928263,0.584836745750187,0.5552746224142202,0.4600474425870515
2.5,-0.39456218901593737,1.0137371663664032,-0.33164776016097103,1.4392793139482871,1.1167569208257255,1.2020655716422535
3.0,-0.7234597480835895,1.1445961783751268,-0.728315665324175,1.0018632557929277,0.8576379742278457,-0.12206002212620418
3.5,0.3504899830373294,1.608017618504821,-0.770726908871671,1.770358011356204,-0.08836944609182622,0.04522512300427521
4.0,-0.2745708288979653,0.7092416304200401,-0.29483049690488794,-0.5873616593550073,0.25259838987825806,-1.2629845066752239
4.5,-0.2419362525422091,0.8156059267172608,-0.8225071876476819,1.9499024348677332,0.9030022473566215,-0.016975735572646058
5.0,-1.0020490393191779,0.995488078522396,-0.161131283222878,0.39911557579326534,-0.19021815493883898,1.3671218255963213
5.5,-0.4765274661563532,1.2317805682075118,-0.5662682595771915,-1.197188879874886,-0.7216597246084551,-0.5743640903376273
6.0,-0.6304160597225512,1.011685472803602,-0.5993702564908063,0.1099797196348964,-1.2773454734415637,-0.4731781313708853
6.5,0.4520825606189601,1.0150652320796514,-1.0378952499757625,0.8357035626055019,-0.3448716932679629,0.2629800859832662
7.0,-0.8881421151960402,0.4107717645389095,-0.6464871348612361,-0.6493593639384846,-0.8085540218649097,0.5382552812106511
7.5,0.21192826489784622,0.4672254970486698,-0.2585567246175017,-1.1778445376809734,0.4948476992967488,-0.5449541980873217
8.0,-0.4081131063433219,0.9035310697590877,-0.45374374432467424,0.23557485094579944,-0.4046038753612776,0.42295651042669496
8.5,0.34635135332537287,-0.1627278570970746,-0.9550812035020538,2.716631744014934,0.8157582279030801,-0.5801505029955994
9.0,0.48013448889492405,0.22621518525601964,-0.6768296254408095,-1.0526975208322913,-0.35340773707510015,1.5063504853581398
9.5,0.20296317129142533,0.7362850502685164,-0.5398598093760932,-0.8268352061350631,-1.085057975796841,1.5044370386772494
