time,x,y,z,phi,theta,psi
0,-0.5261943,0.7923167,-0.3087941,-0.04886922,-0.02687807,-0.02871067
0.05004883,-0.5279151,0.7920501,-0.3065333,-0.008552114,0.01343904,-0.0122173
0.1000977,-0.5279609,0.7921169,-0.3062818,-0.02504547,0.02076942,-0.009162978
0.1501465,-0.5278951,0.7922137,-0.3061445,0.02260201,-0.00122173,0.003665192
0.2001953,-0.5279627,0.7920441,-0.3064665,0.04092797,-0.04092797,-0.0140499
0.2502441,-0.5285779,0.7909676,-0.3081812,0.1111775,-0.07696902,-0.02626721
0.300293,-0.5280441,0.7900704,-0.3113815,0.2284636,-0.1392773,-0.03298672
0.3503418,-0.5291229,0.7877627,-0.315371,0.2437352,-0.1551598,-0.07024951
0.4003906,-0.5295054,0.7853158,-0.3207858,0.3512475,-0.06780604,0.05558874
0.4504395,-0.5312648,0.7828336,-0.323928,0.1569924,-0.03115413,0.02260201
0.5004883,-0.5307532,0.7814594,-0.3280588,0.1612684,0.0158825,0.04764749
0.5505371,-0.5305402,0.7809648,-0.329577,0.0561996,-0.1594358,0.02871067
0.6005859,-0.5318407,0.7807843,-0.3279046,0.07880162,-0.07941248,0.01893682
0.6506348,-0.5326153,0.7798361,-0.3289024,0.06658431,-0.05681047,0.003665192
0.7006836,-0.5331878,0.7790633,-0.3298047,0.07574729,-0.07941248,0.007941248
0.7507324,-0.5358998,0.7765164,-0.3314115,0.08735373,-0.05436701,-0.002443461
0.8007813,-0.5368116,0.775215,-0.3329789,0.09101892,-0.0280998,0.003665192
0.8508301,-0.537443,0.7734841,-0.3359725,0.104458,-0.05070182,0.03298672
0.9008789,-0.5374998,0.7723598,-0.3384585,0.1166753,0.009162978,0.01649336
0.9509277,-0.5357234,0.7706302,-0.3451512,0.2058616,-0.004276057,0.1227839
1.000977,-0.5336474,0.7686915,-0.3526104,0.2687807,0.1185079,0.08735373
1.051025,-0.5297595,0.763743,-0.3688515,0.3775147,0.0720821,0.03481932
1.101074,-0.5286692,0.7609859,-0.3760446,0.421497,0.07086037,0.03909538
1.151123,-0.5198308,0.7497312,-0.4094867,0.4612032,0.06291912,0.1172861
1.201172,-0.5121041,0.7441088,-0.4290123,0.7238753,0.008552114,0.1362229
1.251221,-0.5020423,0.7285653,-0.4659893,0.8924741,0.02504547,0.2443461
1.30127,-0.4982347,0.7228242,-0.4788398,0.9376782,-0.06291912,0.2290745
1.351318,-0.5079052,0.7146199,-0.4809894,0.7837401,-0.1777618,0.2321288
1.401367,-0.5106832,0.7090244,-0.4862996,0.8411614,-0.1478294,0.2046399
1.451416,-0.5117272,0.6905484,-0.5111539,0.6914995,-0.0006108652,0.3164282
1.501465,-0.508204,0.6862228,-0.5204103,0.6285803,0.1081231,0.3164282
1.551514,-0.487605,0.6730317,-0.5561201,0.3787365,0.3225369,0.3078761
1.601563,-0.4837179,0.6671261,-0.5665331,0.4074471,0.3268129,0.3420845
1.651611,-0.4368667,0.6522482,-0.6194512,0.2284636,0.5601634,0.1905899
1.70166,-0.4260297,0.6511528,-0.6280915,0.204029,0.5308419,0.2186898
1.751709,-0.3806556,0.6490058,-0.6587054,0.1875356,0.5424483,0.1307252
1.801758,-0.3703118,0.6477857,-0.6657649,0.1692097,0.5693264,0.08674286
1.851807,-0.3323435,0.6444974,-0.6886007,0.05681047,0.6114761,-0.0122173
1.901855,-0.3230196,0.643725,-0.693741,0.06352998,0.5980371,-0.03420845
1.951904,-0.2903268,0.640938,-0.7105694,0.08063421,0.485027,-0.04031711
2.001953,-0.278696,0.6373436,-0.718416,0.1038471,0.4111123,-0.05864307
2.052002,-0.2627487,0.6356308,-0.725904,-0.05192355,0.561996,-0.1093449
2.102051,-0.2489776,0.6357846,-0.730608,-0.06658431,0.6524041,-0.1459968
2.1521,-0.2151271,0.6362256,-0.740903,-0.05436701,0.6047566,-0.2333505
2.202148,-0.2007864,0.6343257,-0.7465358,0.00122173,0.5760459,-0.2553417
2.252197,-0.1903396,0.6315401,-0.7516169,0.06414085,0.5534439,-0.2816089
2.302246,-0.1806296,0.6271269,-0.7576838,0.08918633,0.5888741,-0.3170391
2.352295,-0.1700535,0.6219304,-0.764385,0.02687807,0.5143485,-0.3799582
2.402344,-0.1539833,0.6155866,-0.7728792,-0.03298672,0.4147775,-0.3213151
2.452393,-0.1356658,0.608214,-0.7820937,-0.04764749,0.321926,-0.2803871
2.502441,-0.1304267,0.6062557,-0.7845017,-0.05253441,0.2480113,-0.2828306
2.55249,-0.1285696,0.60465,-0.786046,-0.05192355,0.1808161,-0.2852741
2.602539,-0.12698,0.603209,-0.7874103,-0.05558874,0.09529497,-0.3139847
2.652588,-0.1289446,0.6011751,-0.7886455,-0.01771509,-0.03726278,-0.258396
2.702637,-0.1346527,0.5995762,-0.7889088,0.004886922,-0.05681047,-0.2419026
2.752686,-0.1444329,0.5974728,-0.7887746,0.0140499,-0.1411099,-0.2144137
2.802734,-0.1546282,0.5957015,-0.7881814,0.04153884,-0.1447751,-0.2046399
2.852783,-0.1721533,0.5913382,-0.787834,0.05192355,-0.05864307,-0.2467896
2.902832,-0.1816244,0.5874721,-0.7885996,0.03237586,-0.1490511,-0.3139847
2.952881,-0.2107904,0.5781763,-0.788213,0.01099557,-0.2327397,-0.3084869
