time,x,y,z,phi,theta,psi
0.5,-0.14203741593786218,0.4839406130617132,-0.45753496980469255,-0.4268197719793818,-2.000272123626396,0.3785330158651905
1.0,-0.43386038216569056,0.6446686548148222,-0.6523192065252071,-0.36635444324357613,0.7246405133189414,0.653363803737077
1.5,-0.4841526758532523,1.196842370487678,-0.36087262575624,-0.2578920798447089,0.1404404447573552,1.0883139892437177
2.0,0.1047704392127875,0.9464548962757732,-0.38804908113634,0.542825625770175,0.0818835600004233,-0.6205891266661212
2.5,-0.7129601309534996,0.32615368321891236,-0.5555102631417111,-0.24832661396246317,0.4069714181021276,-0.10673650186257287
3.0,-0.29991063242019833,0.613936103096303,-0.4951829500423934,0.3549936036787368,-0.40829050673865375,-0.3607239853962624
3.5,0.38141529921898437,0.5421790681920856,-0.32429378425092176,-1.2924773183333795,-0.12983334174066852,-0.2430051408720273
4.0,-0.06754018249200242,1.1652434748472387,-0.4035272366624422,0.15764253402580242,-0.6444174984499472,-0.8423410177552456
4.5,-0.5987462364626117,1.398999723867674,-0.23764047811454525,1.1716596730137445,-0.04921920419472183,1.2216010022689474
5.0,0.2071565958554969,0.7550722239204373,-0.6241864183122332,1.2619464338138269,0.38096485403997066,0.29280061285039016
5.5,-0.8559335444975591,1.0681377697249939,-0.6926491327054535,-0.646660535768059,-1.2229243219337445,-1.6703442349478477
6.0,0.7922068799997555,0.2992927548089417,-0.63070374203575,0.01006405770284393,0.1939140740171315,0.9184071328533097
6.5,-0.08086720457875998,0.487745216280617,-0.149206461237596,-0.5939985060811204,0.35427832749073906,-0.32444536473270036
7.0,-0.15786220591564806,0.8837124093149978,-0.2205780348887794,0.16791143008110943,0.11386775967160216,0.18480980050074394
7.5,-0.3525743429575941,0.3164729392476481,-0.8998036060270762,0.8268568672679776,-0.02737005919773909,0.12049880710094096
8.0,-0.06528691319295041,0.9869019577124457,-0.3049088309231015,-0.6343511457549256,0.5546734757771917,0.3551287291492949
8.5,0.43754991848066427,0.3505977730032733,-0.9028770964412303,0.4158503902627362,-0.21728840163422525,-0.03251215587681586
9.0,-0.08726807268345077,0.17984911548755622,-0.6765716226599572,0.42663598213957726,-1.0416523566917393,1.1766084947636861
9.5,0.6943388051963824,0.8773827979143428,-0.8311261782744158,-1.920278917046713,0.38130030723814345,-0.5520183568085142
10.0,0.44668100325618193,0.40082652795265145,-0.381260413871664,0.6545886268164112,-1.127370741526304,-1.8812127952409317
10.5,1.1703449872846674,0.11852432823062714,-0.7601496360879328,0.7815471346980497,0.03461524273879319,0.8083840017561575
11.0,0.8218377891012699,0.8211388467848292,-0.8680091932014931,-0.8130154337913138,0.6277398682989738,-0.05773450737249868
11.5,0.6787666853702701,0.5145301639632566,-1.0864863600053893,-0.16358166758202716,-0.06306729172301417,0.5889703129291084
12.0,0.3386959333872984,0.5295384898674409,-0.8791943187087496,-0.8161380700504701,1.2901084421769944,0.5918853440046139
12.5,0.7172352610071915,0.46310088188488846,-0.3645359921214659,-0.904197132648174,-0.44094357583918503,1.0441476258004632
13.0,0.4868429824698343,1.1394349360960951,-0.6252227413927207,-0.1723996779564631,-0.42763016713198315,-0.37648173827021175
13.5,-0.38922220613514047,0.7341365627124539,-0.21818091530145078,-0.21546175047936628,0.35131705026758175,0.5716850081320624
14.0,0.22025789177423022,0.18894085657523413,-0.7417104373241289,-0.6725985308029916,-0.7690900718039008,-0.10733524381886997
14.5,0.25292244956341225,1.0698181366477555,-0.7630531386106988,-0.5655730793339947,-0.9656290506929404,1.0684294703038255
15.0,0.32945216999367993,0.6187273500665844,-0.5220524035204973,-0.6916610614040973,0.235309068378314,-0.6346452225733131
15.5,1.2427870490619881,0.7100490741722106,-0.4517920900764216,0.6240129479209436,-0.10374547398671002,-1.0251338260423788
16.0,0.5933986740029384,0.7293774471752325,-0.8672631239782127,-1.0852899695435059,0.048339437135700325,0.4245492263048936
16.5,1.0555922123852493,0.6109850436883566,-0.8349149429664914,-0.06326755723480293,1.2799078821599472,-1.5566445371856965
17.0,0.9964112594259036,0.9179189339829616,-0.36542171428207504,-0.38378901040965996,0.9523207802853064,-0.915994676888657
17.5,-0.5658658304711339,1.679985040030571,-1.3570668832645694,0.8720447075858512,-3.2424372953699083,-0.22072021939890246
18.0,-1.04436577964374,2.9472080962759417,-1.440043172607671,-5.174753965282591,-7.684847481520752,6.4787552831231565
18.5,-0.33237207136295066,1.369825561003784,-0.37889148642741294,1.5740528952970767,-0.609209290578044,-2.6458298417235406
19.0,-0.32299420079788005,0.40685518038101726,-0.47061244698871485,0.5847987478899936,2.333283638225531,0.7761119795590639
19.5,0.764585321304226,0.28086858597874376,-0.6243733230971467,1.6872577662403803,0.20992612979949835,-1.3725770642602493
20.0,0.8532333752700185,0.7248078187477439,-1.0431593732350515,-0.6158223620292403,1.4776921632936018,-1.3466521649478627
20.5,-0.3722216470492555,0.8716473528571643,-1.0165493788089197,-1.5380985875153548,1.6310178548353083,-2.485059659823924
21.0,0.4512323712140482,0.5594659245949543,-0.5302450790853228,0.4211183402578712,0.35066596021437385,-0.16606343478059804
21.5,0.7188737542609456,0.8683882811067797,-0.6952967248649586,-0.5496787311063588,0.2923283937960356,-0.5513796350926758
22.0,0.7736807976797848,0.4766788220182966,-0.6064610953014614,0.15942206339691367,-0.09560098252624194,0.15799311813396935
22.5,-0.009265224394429145,0.8406949169232796,-0.052216989053304186,0.0691605266570451,-0.25267852146868924,0.5033013980318684
23.0,0.25063441676563736,0.8511081548977762,-0.37301502562097055,-1.0219571371360094,0.6724468846930916,-0.8390792915326035
23.5,0.5600404085750167,0.6027902148314656,-0.7984915121630901,1.293940336959324,-0.20122798114707288,-0.9315137938856837
24.0,-0.4563842964418561,1.0356859293365623,-0.536541748304448,-1.158987958531023,-0.5312675001938292,-1.1295461864287137
24.5,0.29351167738947254,0.6630627424343483,-0.44723933253121373,-0.2706122265359003,-0.6193702193732286,-0.7101903594259193
25.0,0.07382901242833856,1.3076974205223757,-0.6014451188101705,-0.9216623752219181,0.021366435791207113,0.9989469604828334
25.5,0.07664899385133167,0.949442799441201,-0.6494722549633813,0.7985122945903115,-0.6684806139222383,0.44999706023494357
26.0,0.13526793829598685,0.8501824529162706,-0.3116418791151585,-0.8565257428099567,-1.3837999221409176,1.411545747129722
26.5,0.6644881703324833,0.488218535158877,-0.6967186997727827,-0.4583666843852251,0.11363668300484003,-0.5662085708908191
