time,x,y,z,phi,theta,psi
0.5,0.7801475019382266,0.5945754632794433,0.07031503517342552,1.624303444470139,-0.43884668444161506,-0.13955668911225835
1.0,-0.052254300243680496,1.2614170693473696,-0.12400223155224083,0.6908066712762593,-1.346241561488569,-0.2569929700814689
1.5,-0.05620113128856005,0.517553345154609,0.09033990501942762,-0.5052747525575692,0.5724691958385811,0.44035593076038665
2.0,0.8591779525190741,0.3724395864161274,0.24695686972196954,-0.2089625164267661,0.1945466271060836,-2.097775329658025
2.5,0.12005073805932602,1.7779975181536702,-0.6339393764504986,0.3301398658318955,-0.46669839605865826,1.0379515937644863
3.0,0.16824480582572582,1.334603216158921,0.02196149018420014,0.1929019763803309,0.21579520508991776,-0.8150023244783806
3.5,0.28947374471873377,0.7097972389627496,0.48835762633487534,0.9121369559158129,2.0938469720267685,-0.20353335428975405
4.0,1.257693971794611,1.501763944195634,-0.6815018615604591,0.4632843267508331,-0.31952760993410456,-0.16960526117788938
4.5,-0.10037751052609245,-0.07575230355467588,0.05391023077742177,-1.3894040360817939,0.9576801288248074,-0.16819175298558248
5.0,-0.21198013246261327,1.4182762868873051,-0.5249174899899562,-0.5343231211731747,2.2265088329354596,0.6485085438074792
5.5,0.8133039841915144,0.5217874756159148,0.0769450397256386,-0.18484490910573467,-0.8501166446280197,-0.40971472512489737
6.0,-0.18997196318190326,1.0142948321187741,-0.42308259631496425,-1.502246288376941,0.5117172083248264,-0.5440885164453605
6.5,-0.27412621041690177,0.6820867383364383,-0.18903255495816385,-1.182765437261436,-1.8156607196415964,-2.3994595218339745
7.0,-0.637888227091051,1.1778061460303557,0.8047277098646008,1.9708471925408955,-0.758141460291226,0.2120897711469115
7.5,-0.16744942156966847,1.4586427035274143,-0.014404871250592532,-0.8081766559813712,0.05140726658207895,-0.8091614850452334
8.0,0.4170234202750679,1.6519717305744672,0.21956854237444265,-0.28014144433086363,2.9553829555744593,0.396527980632269
8.5,0.06982431106880763,1.089909028318844,-0.06884194548601458,0.6164054548186088,-1.4158733165375381,1.3288726713904164
9.0,0.150323796295782,1.2214487914811105,-0.48930922312076486,-1.7545024344020608,1.8357971656705085,-0.22419976571716052
9.5,-0.5781881247027187,1.604876544747089,0.5177472266013673,0.5324107946914033,1.0578912125850173,-0.8222082490255331
10.0,0.5688605434955103,0.7136202085308598,-0.28682627180357556,0.48060115773861456,-2.4623470655697273,-0.5680957061219933
10.5,0.7442943004282885,1.2416237509964592,0.09448916305265258,0.2482867071890854,0.37101729095570457,-2.376706351502418
11.0,0.4433699344127751,-0.4332426799778689,0.9852763244776528,0.9054433025917799,-1.3976995292210186,2.1810190482300156
11.5,-0.6060454224643715,0.9862841301610477,0.19489629787286494,0.7915439736624612,-0.3998085870096554,0.670963769685327
12.0,0.8601134535916107,2.226302223142505,0.17523459084458712,-0.24189650980926086,-2.56581920563178,0.9614418791841732
12.5,0.11887470932310906,0.8738634638843603,0.8458209903041566,-1.2386083238951944,0.38701316600881497,0.8430817491612471
13.0,0.5091322135129994,0.921698082796801,0.5819524502168394,0.0011502960401479079,-0.5218168229814637,1.566868655213869
13.5,-0.30595924176267986,0.33552877420783633,0.46566004463207145,-0.7006935764256684,1.127099319768394,-0.8975086642558567
14.0,-0.1901587240453517,1.2865254991919057,0.8634729432971088,1.297435614106471,1.7262107040066523,0.17702123095363118
14.5,0.06786156685843753,1.5794170879372587,1.083469632656567,0.03578414682281234,1.8446148464277536,2.1691633425987615
15.0,0.20044976305854026,-0.05019452646788636,0.010753460935027853,-0.5250410881624488,0.2196164391329459,1.29200767366168
15.5,-0.38903314943980694,0.8307857877028266,0.3885015863599326,0.36174981114869087,-1.504741083284216,-0.8294544301151742
16.0,0.18815319791177354,0.640617347200178,-0.39644182569378594,-0.1237579097950417,-0.1930501712444328,0.14725450261009068
16.5,-0.10126501650927602,1.753879045457944,-0.09643390767593851,-0.2401236144726004,0.9609961272538878,-0.6084780918461751
17.0,1.013115160597634,1.1052092711763426,0.36715524438691505,0.7917193443198662,-1.191071590145352,-0.4791906637816979
17.5,0.23385213510246428,0.15417137837546735,-1.569242925778042,0.2837328749221435,-0.8409649619568329,-1.2839414027543616
18.0,0.519357096716053,1.2646667107784393,0.6397759583497226,-1.172672789535337,-0.0680409521543928,0.4506993963556015
18.5,0.41002372130715403,0.8779506426322597,0.26264324385658655,0.2957540247828779,1.2793318854783884,-1.193731320405901
19.0,0.7653121734303756,1.7979592123762502,0.6128504686225621,0.9768719510002181,-1.8433773790422145,-1.9957250783013456
19.5,-0.08365288323896045,0.9438437407649392,0.2708255421614061,0.07227478600191929,0.2749574881570491,-0.9277039854027642
20.0,0.0792155594188166,1.332802441258953,-0.6543501341573551,-0.12778009107288993,-1.3676375038559079,1.0508598475166855
20.5,-0.12247369747883546,1.4215668445879892,-0.33174771907803424,0.9329096643126993,-0.2979896252405173,-1.3033425955545372
21.0,-0.026073563922418636,1.3171094651423245,0.4296011746215073,1.0604586033650976,1.2263109198625752,-2.6132639277151815
21.5,0.20457456965597023,1.1929370183990646,0.09282742923097677,0.5133862801904128,0.3715070597831202,0.5630143882990934
22.0,-0.36231059351667216,0.7209791994772476,-0.8715872828200829,0.7620292008309233,-2.228125819647487,0.9370298238093276
22.5,-0.4402116861900415,0.9421812276338938,0.6991929885510157,-0.4179396230771787,0.6197696798227668,0.27347277521888924
23.0,-0.07963295950912674,1.4526591612515254,0.509780146608646,-0.6333498813212202,-0.12927126833586816,-0.3616349956095645
23.5,-0.020880963502262484,0.5784055728299926,-0.19381084116448838,-1.038804332096369,0.0705470885250976,-0.14340523319126908
24.0,-0.13644346169735252,0.744318677791819,0.31693182721098084,-0.3921226118361144,0.35579943172551654,0.13932931830324935
24.5,0.06625349159461749,0.2117062167974294,0.507196670956811,-1.5597352057487563,-1.1493449045059008,-0.3132995003477872
25.0,-0.0924975696937187,-0.0739322471689764,-0.31696289376001374,0.7178124692673405,0.6370892539949211,-1.210544005008625
25.5,0.09911555087836742,0.4224084446104568,-0.5674354720483124,-0.4445960489823261,2.3332564378529765,-0.9267104795175253
26.0,0.16119971026365054,0.3222289275097585,0.21050238279610198,-0.24947417475868194,-0.2538678236856763,0.6858120577666891
26.5,0.007510700313825863,1.3734557806684966,0.7841650573304894,1.1394671705721882,-1.5389865478694749,0.2780610153423808
27.0,0.4393553672537601,0.8561908648323544,0.20100703995223862,0.37580379094523514,1.7479770825654026,-0.619069956260524
27.5,0.6993497010107895,1.2486978607675603,0.5045216450543996,-1.2069484512893431,2.6933856758379138,-0.2358257852953907
28.0,0.5336687380768039,1.2527394285038354,0.0893677753702454,0.6873964276006173,2.2231703349914844,-0.8756852826481282
28.5,0.13071103584040458,0.18594528105350638,0.5970986322866763,0.5247317178584449,1.4513679942821982,-1.10662776662836
